"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1960","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,479,000",""
"SURVEY","1960","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,978,000,000",""
"SURVEY","1960","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","571",""
"SURVEY","1960","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,463,000",""
"SURVEY","1960","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,304,000,000",""
"SURVEY","1960","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","533",""
"SURVEY","1960","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,442,000",""
"SURVEY","1960","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,385,000,000",""
"SURVEY","1960","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","538",""
"SURVEY","1960","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,424,000",""
"SURVEY","1960","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,969,000,000",""
"SURVEY","1960","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","515",""
"SURVEY","1960","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,404,000",""
"SURVEY","1960","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,540,000,000",""
"SURVEY","1960","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","548",""
"SURVEY","1959","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,187,000",""
"SURVEY","1959","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,730,000,000",""
"SURVEY","1959","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","535",""
"SURVEY","1959","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,126,000",""
"SURVEY","1959","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,208,000,000",""
"SURVEY","1959","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","508",""
"SURVEY","1959","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,067,000",""
"SURVEY","1959","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,623,000,000",""
"SURVEY","1959","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","588",""
"SURVEY","1959","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,012,000",""
"SURVEY","1959","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,005,000,000",""
"SURVEY","1959","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","611",""
"SURVEY","1959","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,959,000",""
"SURVEY","1959","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,230,000,000",""
"SURVEY","1959","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","681",""
"SURVEY","1959","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,909,000",""
"SURVEY","1959","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,748,000,000",""
"SURVEY","1959","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","656",""
"SURVEY","1959","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,865,000",""
"SURVEY","1959","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,773,000,000",""
"SURVEY","1959","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","603",""
"SURVEY","1959","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,823,000",""
"SURVEY","1959","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,963,000,000",""
"SURVEY","1959","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","559",""
"SURVEY","1959","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,779,000",""
"SURVEY","1959","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,316,000,000",""
"SURVEY","1959","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","524",""
"SURVEY","1959","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,736,000",""
"SURVEY","1959","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,240,000,000",""
"SURVEY","1959","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","521",""
"SURVEY","1959","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,697,000",""
"SURVEY","1959","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,778,000,000",""
"SURVEY","1959","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","496",""
"SURVEY","1959","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","17,655,000",""
"SURVEY","1959","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,375,000,000",""
"SURVEY","1959","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","531",""
"SURVEY","1958","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,213,000",""
"SURVEY","1958","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,722,000,000",""
"SURVEY","1958","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","506",""
"SURVEY","1958","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,120,000",""
"SURVEY","1958","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,201,000,000",""
"SURVEY","1958","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","481",""
"SURVEY","1958","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,019,000",""
"SURVEY","1958","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,613,000,000",""
"SURVEY","1958","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","558",""
"SURVEY","1958","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,915,000",""
"SURVEY","1958","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,009,000,000",""
"SURVEY","1958","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","582",""
"SURVEY","1958","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,823,000",""
"SURVEY","1958","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,386,000,000",""
"SURVEY","1958","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","658",""
"SURVEY","1958","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,737,000",""
"SURVEY","1958","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,067,000,000",""
"SURVEY","1958","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","644",""
"SURVEY","1958","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,657,000",""
"SURVEY","1958","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,101,000,000",""
"SURVEY","1958","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","595",""
"SURVEY","1958","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,576,000",""
"SURVEY","1958","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,180,000,000",""
"SURVEY","1958","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","548",""
"SURVEY","1958","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,493,000",""
"SURVEY","1958","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,357,000,000",""
"SURVEY","1958","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","506",""
"SURVEY","1958","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,409,000",""
"SURVEY","1958","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,352,000,000",""
"SURVEY","1958","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","508",""
"SURVEY","1958","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,324,000",""
"SURVEY","1958","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,869,000,000",""
"SURVEY","1958","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","484",""
"SURVEY","1958","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","18,251,000",""
"SURVEY","1958","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,363,000,000",""
"SURVEY","1958","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","513",""
"SURVEY","1957","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","20,183,000",""
"SURVEY","1957","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,711,000,000",""
"SURVEY","1957","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","481",""
"SURVEY","1957","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","20,122,000",""
"SURVEY","1957","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,337,000,000",""
"SURVEY","1957","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","464",""
"SURVEY","1957","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","20,050,000",""
"SURVEY","1957","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,807,000,000",""
"SURVEY","1957","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","539",""
"SURVEY","1957","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,980,000",""
"SURVEY","1957","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,269,000,000",""
"SURVEY","1957","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","564",""
"SURVEY","1957","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,910,000",""
"SURVEY","1957","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,862,000,000",""
"SURVEY","1957","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","646",""
"SURVEY","1957","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,833,000",""
"SURVEY","1957","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","12,296,000,000",""
"SURVEY","1957","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","620",""
"SURVEY","1957","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,756,000",""
"SURVEY","1957","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","11,360,000,000",""
"SURVEY","1957","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","575",""
"SURVEY","1957","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,669,000",""
"SURVEY","1957","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","10,385,000,000",""
"SURVEY","1957","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","528",""
"SURVEY","1957","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,585,000",""
"SURVEY","1957","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,362,000,000",""
"SURVEY","1957","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","478",""
"SURVEY","1957","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,494,000",""
"SURVEY","1957","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","9,279,000,000",""
"SURVEY","1957","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","476",""
"SURVEY","1957","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","19,403,000",""
"SURVEY","1957","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","8,712,000,000",""
